year,state,district,total_votes,D,O,R,dPct,rPct,oPct,ID,INC,IncPct,Open,Challenge,Winner,Dreg,Rreg,Oreg,Dcont,Rcont,Ocont,Midterm?,PVI (0 to 100),PVI (-100 to 100),ID2,PresApprov,PresDisapp,PresApprovDiff,ECI,PresYrsIncumb,PresParty,Pres_Incumbent_SameParty,PrevElectionR%,PrevElectionD%,PrevElectionIncumbParty%,PrevElection2R%,PrevElection2D%,PrevElection2IncumbParty%,PrevPresR%,PrevPresD%,PrevPresImcumb%,PrevPresParty,PrevPresSameAsInc?,YearsIncumbPartyControl,TermsDemControl,TermsRepControl,Age 25 to 44,Age 65 and over,Race White,Race Black or African American,Race American Indian and Alaska Native,Race Asian,Race Native Hawaiian and Other Pacific Islander,Race Some other race,Race Two or more races,Race Hispanic or Latino,Unemployment Rate,Delta unemployment Rate,Median household income,PercentDelta median household income,Percent below poverty level,INC_DW_NOM,Sabato,SabatoNum,PVI2,demoScore
2008,OH,3,316180,115976,0,200204,0.366803719,0.633196281,0,2008OH3,R,0.633196281,0,1,R,#N/A,#N/A,#N/A,471329.52,1058005.5,0,0,52.5,5,2008OH,#N/A,#N/A,#N/A,-53,8,R,1,0.585368754,0.414631246,0.585368754,0.622880741,0.377119259,0.622880741,54,46,54,R,1,3,0,3,26.7,13.8,79.7,16.6,0.1,1.4,0,0.8,1.4,1.5,4.7,-2.7,46521,-0.137980697,10.1,0.267,R,5,4,0
2008,OH,4,285653,99499,0,186154,0.348321215,0.651678785,0,2008OH4,R,0.651678785,0,1,R,#N/A,#N/A,#N/A,27699.07,436924.16,0,0,57.5,15,2008OH,#N/A,#N/A,#N/A,-53,8,R,1,0.599891062,0.400108938,0.599891062,0.586030837,0.413969163,0.586030837,65,34,65,R,1,15,0,15,26.5,14,91.6,5,0.2,0.8,0,0.7,1.6,1.4,4.2,-1.8,45022,-0.134778553,9,0.704,R,5,15,0
2008,OH,5,294745,105840,0,188905,0.359090061,0.640909939,0,2008OH5,R,0.640909939,0,1,R,#N/A,#N/A,#N/A,559802.6,2564526.6,0,0,54.5,9,2008OH,#N/A,#N/A,#N/A,-53,8,R,1,0.568465166,0.431534834,0.568465166,0.670459078,0.329540922,0.670459078,61,39,61,R,1,15,0,15,25.4,13.7,94.9,1.2,0.1,0.6,0.1,1.8,1.4,4.4,4.4,-1.9,47214,-0.101389418,6.9,0.254,R,5,9,0
2008,OH,6,283110,176330,13812,92968,0.622832115,0.328381195,0.048786691,2008OH6,D,0.622832115,0,1,D,#N/A,#N/A,#N/A,598722.29,0,0,0,51,2,2008OH,#N/A,#N/A,#N/A,-53,8,R,0,0.3792087,0.6207913,0.6207913,0,0.999352641,0.999352641,51,49,49,R,0,6,6,0,24.9,15.6,95.2,2.6,0.2,0.7,0,0.3,1.1,0.9,4.1,-3.4,37550,-0.10505992,12.8,-0.321,D,-5,1,0
2008,OH,7,300462,125547,0,174915,0.417846516,0.582153484,0,2008OH7,R,0.582153484,1,1,R,#N/A,#N/A,#N/A,879646.85,2038912.92,0,0,53.5,7,2008OH,#N/A,#N/A,#N/A,-53,8,R,1,0.606208073,0.393791927,0.606208073,0.649602474,0.350397526,0.649602474,57,43,57,R,1,15,0,15,27.6,12.2,87.2,8.8,0.2,1.2,0,0.6,2,1.7,4.4,-1.9,49425,-0.100252908,8.4,0.315,R,5,7,0
2008,OH,8,297573,95510,0,202063,0.320963259,0.679036741,0,2008OH8,R,0.679036741,0,1,R,#N/A,#N/A,#N/A,15426.67,5345278.99,0,0,57,14,2008OH,#N/A,#N/A,#N/A,-53,8,R,1,0.63804702,0.36195298,0.63804702,0.69007935,0.30992065,0.69007935,64,35,64,R,1,15,0,15,27.1,12.4,90.8,5.2,0.2,1.6,0,0.6,1.6,1.9,4,-1.9,48305,-0.057778698,8.3,0.513,R,5,14,0
2008,OH,9,298566,222054,0,76512,0.743735054,0.256264946,0,2008OH9,D,0.743735054,0,1,D,#N/A,#N/A,#N/A,501409.12,0,0,0,45,-10,2008OH,#N/A,#N/A,#N/A,-53,8,R,0,0.263728535,0.736271465,0.736271465,0.318740619,0.681259381,0.681259381,42,58,58,D,1,13,13,0,26,13.4,80.2,14.2,0.2,1.2,0,2,2.2,4.5,5.7,-2.5,45597,-0.138693335,11.2,-0.35,D,-5,-10,0
2008,OH,10,275809,157268,10623,107918,0.570206193,0.391278022,0.038515784,2008OH10,D,0.570206193,0,1,D,#N/A,#N/A,#N/A,3329153.6,402379.72,0,0,46,-8,2008OH,#N/A,#N/A,#N/A,-53,8,R,0,0.33589105,0.66410895,0.66410895,0.335859922,0.600274362,0.600274362,41,58,58,D,1,6,6,0,26.9,15.5,86.7,6.9,0.3,2,0,2.6,1.6,6.3,4.8,-2.9,45562,-0.083249199,9.8,-0.582,D,-5,-9,0
2008,OH,11,249542,212667,167,36708,0.852229284,0.14710149,0.000669226,2008OH11,D,0.852229284,1,1,D,#N/A,#N/A,#N/A,1152585.49,0,11608,0,34,-32,2008OH,#N/A,#N/A,#N/A,-53,8,R,0,0.165554444,0.834445556,0.834445556,0,1,1,18,81,81,D,1,13,13,0,25.2,15.3,36.7,58.6,0.2,2,0,1.1,1.4,2.3,7.7,-4.8,34564,-0.115264437,17.8,-0.582,D,-5,-32,0
2008,OH,12,360388,152234,10707,197447,0.422416951,0.547873403,0.029709646,2008OH12,R,0.547873403,0,1,R,#N/A,#N/A,#N/A,193983.38,1715970.72,0,0,49.5,-1,2008OH,#N/A,#N/A,#N/A,-53,8,R,1,0.573024355,0.426975645,0.573024355,0.619574765,0.380347365,0.619574765,51,49,51,R,1,13,0,13,30.2,9.9,72.4,21.2,0.1,3.3,0.1,1,1.8,2.3,4.3,-2.1,55146,-0.165397309,8.8,0.386,R,5,-1,0
2008,OH,13,297680,192593,37,105050,0.646979979,0.352895727,0.000124295,2008OH13,D,0.646979979,0,1,D,#N/A,#N/A,#N/A,721199.34,34510,0,0,47.5,-5,2008OH,#N/A,#N/A,#N/A,-53,8,R,0,0.387802908,0.612197092,0.612197092,0.325702631,0.674297369,0.674297369,44,56,56,D,1,14,14,0,26.5,13.4,82.8,12.2,0.2,1.6,0,1.5,1.7,3.7,5.1,-1.7,50681,0.00876068,9.2,-0.44,D,-5,-6,0
2008,OH,14,323213,125214,9511,188488,0.387403972,0.583169613,0.029426415,2008OH14,R,0.583169613,0,1,R,#N/A,#N/A,#N/A,555892.23,1425139.08,0,0,51.5,3,2008OH,#N/A,#N/A,#N/A,-53,8,R,1,0.575534711,0.390509024,0.575534711,0.627483928,0.372516072,0.627483928,53,47,53,R,1,3,0,3,25.1,14.1,93.3,3.4,0.2,1.6,0,0.6,1,1.8,3.5,-1.3,57084,-0.285071123,5.6,0.211,R,5,3,0
2008,OH,15,303838,139584,26982,137272,0.459402708,0.45179339,0.088803902,2008OH15,R,0.45179339,1,1,D,#N/A,#N/A,#N/A,2611126.33,3097432.95,33597.03,0,49.5,-1,2008OH,#N/A,#N/A,#N/A,-53,8,R,1,0.501951788,0.497168661,0.501951788,0.600212662,0.399787338,0.600212662,50,50,50,O,0,15,0,15,31.3,9.7,84.1,8.7,0.2,3.8,0,1.3,1.8,3.7,4.3,-2,49549,-0.107570284,10,0.32,Leans D,-2,-1,0
2008,OH,16,305337,169044,0,136293,0.553630906,0.446369094,0,2008OH16,R,0.446369094,1,1,D,#N/A,#N/A,#N/A,1729231.56,1341478.78,113673.47,0,52,4,2008OH,#N/A,#N/A,#N/A,-53,8,R,1,0.583386497,0.416613503,0.583386497,0.665472909,0.334527091,0.665472909,54,46,54,R,1,15,0,15,25.6,14.4,92.5,4.8,0.2,0.8,0,0.3,1.4,1.1,4.3,-2.3,47788,-0.170377501,8,0.221,Leans D,-2,4,0
2008,OH,17,280112,218896,0,61216,0.781458845,0.218541155,0,2008OH17,D,0.781458845,0,1,D,#N/A,#N/A,#N/A,1151781.93,850,0,0,44,-12,2008OH,#N/A,#N/A,#N/A,-53,8,R,0,0.197485562,0.802514438,0.802514438,0.228065339,0.771934661,0.771934661,37,63,63,D,1,12,12,0,25.7,14.7,84.9,12,0.1,1,0,0.6,1.4,2,5,-3.4,40434,-0.111762378,11.3,-0.402,D,-5,-13,0
2008,OH,18,274218,164187,0,110031,0.598746253,0.401253747,0,2008OH18,D,0.598746253,0,1,D,#N/A,#N/A,#N/A,2041896.89,647090.3,0,0,53.5,7,2008OH,#N/A,#N/A,#N/A,-53,8,R,0,0.379402121,0.620597879,0.620597879,0.661649654,0.338350346,0.338350346,57,43,43,R,0,1,1,0,26.7,14.3,95.9,1.9,0.2,0.3,0,0.3,1.4,0.8,5.1,-2.6,39662,-0.162069487,11,-0.167,Likely D,-3,7,0
2008,OK,1,292294,98890,0,193404,0.338323743,0.661676257,0,2008OK1,R,0.661676257,0,1,R,#N/A,#N/A,#N/A,566309.76,1171993.49,0,0,58,16,2008OK,#N/A,#N/A,#N/A,-41,8,R,1,0.636372048,0.308737325,0.636372048,0.601880142,0.375420507,0.601880142,65,35,65,R,1,11,0,11,27.5,12.2,75.2,9.3,5,1.7,0.1,3.2,5.4,7.8,3.6,-2,44610,-0.135216319,11.3,0.513,R,5,15,0
2008,OK,2,246572,173757,0,72815,0.704690719,0.295309281,0,2008OK2,D,0.704690719,0,1,D,#N/A,#N/A,#N/A,960355.67,0,0,0,57,14,2008OK,#N/A,#N/A,#N/A,-41,8,R,0,0.272644583,0.727355417,0.727355417,0.341096051,0.658903949,0.658903949,59,41,41,R,0,4,4,0,25.2,15.3,70.9,3.9,14.7,0.4,0.1,1.2,8.7,3.2,4,-3.2,34328,-0.100209741,15.3,-0.112,D,-5,12,0
2008,OK,3,264359,62297,17756,184306,0.235653032,0.697180728,0.06716624,2008OK3,R,0.697180728,0,1,R,#N/A,#N/A,#N/A,28614.43,644451.46,73169.24,0,62,24,2008OK,#N/A,#N/A,#N/A,-41,8,R,1,0.674647375,0.325352625,0.674647375,0.822146179,0,0.822146179,72,28,72,R,1,6,0,6,25.1,14.1,81.6,3.9,5.6,1.1,0.1,3.3,4.4,6.5,3.4,-2.3,40014,-0.306642675,11.8,0.363,R,5,23,0
2008,OK,4,272781,79674,13027,180080,0.29208046,0.660163281,0.047756259,2008OK4,R,0.660163281,0,1,R,#N/A,#N/A,#N/A,12370.38,1116847.4,0,0,59,18,2008OK,#N/A,#N/A,#N/A,-41,8,R,1,0.646117537,0.353882463,0.646117537,0.777728705,0,0.777728705,67,33,67,R,1,7,0,7,26.9,12.2,78.6,6.8,5.3,2,0.1,2,5.3,5.7,3.2,-2.4,43569,-0.173403108,10.3,0.337,R,5,17,0
2008,OK,5,260921,88996,0,171925,0.341084083,0.658915917,0,2008OK5,R,0.658915917,0,1,R,#N/A,#N/A,#N/A,0,1081689.18,0,0,56.5,13,2008OK,#N/A,#N/A,#N/A,-41,8,R,1,0.603774422,0.372969378,0.603774422,0.660555228,0.339444772,0.660555228,64,36,64,R,1,15,0,15,27.7,12.4,70.1,13.2,3.9,2.9,0.1,3.8,6,11.3,4.3,-1.5,39322,-0.024668125,13.6,0.432,R,5,13,0
2008,OR,1,328138,237567,32292,58279,0.723985031,0.177605154,0.098409815,2008OR1,D,0.723985031,0,1,D,#N/A,#N/A,#N/A,1241362.66,16795,0,0,46,-8,2008OR,#N/A,#N/A,#N/A,-49,8,R,0,0.337147244,0.628308738,0.628308738,0.381454995,0.575075211,0.575075211,44,55,55,D,1,14,14,0,30.8,10.1,82.4,1.4,1.3,6.2,0.3,5.2,3.3,12,4.4,-1.2,55615,-0.105726872,7.4,-0.37,D,-5,-8,0
2008,OR,2,339694,87649,15485,236560,0.258023398,0.696391458,0.045585144,2008OR2,R,0.696391458,0,1,R,#N/A,#N/A,#N/A,0,1646859.62,0,0,55,10,2008OR,#N/A,#N/A,#N/A,-49,8,R,1,0.668076211,0.303563608,0.668076211,0.716304614,0.256336039,0.716304614,61,38,61,R,1,15,0,15,25.4,15.5,90.7,0.4,2.1,1.1,0.1,2.7,2.9,10.1,4.3,-2.3,43704,-0.190097016,9.8,0.339,R,5,10,0
2008,OR,3,340361,254235,15063,71063,0.746956908,0.208787141,0.044255952,2008OR3,D,0.746956908,0,1,D,#N/A,#N/A,#N/A,1144439.35,0,0,0,40.5,-19,2008OR,#N/A,#N/A,#N/A,-49,8,R,0,0.234726549,0.734907929,0.734907929,0.236741113,0.708561288,0.708561288,33,67,67,D,1,14,14,0,31.1,10.4,80.3,5.2,1.5,5.9,0.4,2.8,3.9,10.5,4.7,-1.5,47621,-0.124923878,10.7,-0.429,D,-5,-19,0
2008,OR,4,331438,275143,56295,0,0.830149229,0,0.169850771,2008OR4,D,0.830149229,0,1,D,#N/A,#N/A,#N/A,471184.62,0,0,0,49,-2,2008OR,#N/A,#N/A,#N/A,-49,8,R,0,0.375907857,0.622259203,0.622259203,0.375776522,0.609777306,0.609777306,49,49,49,O,0,14,14,0,25.3,16,90.5,0.7,1.5,2.1,0.1,2.3,2.8,5.4,4.2,-2.2,41081,-0.127260777,10,-0.428,D,-5,-2,0
2008,OR,5,333348,181577,23474,128297,0.544707033,0.384874066,0.070418902,2008OR5,D,0.544707033,1,1,D,#N/A,#N/A,#N/A,2143149.23,3113622.31,0,0,49.5,-1,2008OR,#N/A,#N/A,#N/A,-49,8,R,0,0.427661497,0.539877458,0.539877458,0.443300709,0.5286471,0.5286471,50,49,49,R,0,6,6,0,26.4,13,87.1,0.9,1.8,2.5,0.2,4.5,2.9,12.7,4.6,-2.3,51130,-0.159358498,8.8,-0.315,Likely D,-3,-1,0
2008,PA,1,267513,242799,0,24714,0.907615705,0.092384295,0,2008PA1,D,0.907615705,0,1,D,#N/A,#N/A,#N/A,1013842.08,0,0,0,32.5,-35,2008PA,#N/A,#N/A,#N/A,-52,8,R,0,0,0.999913043,0.999913043,0.133821429,0.862731058,0.862731058,15,84,84,D,1,14,14,0,27.9,10.8,32.9,49.2,0.3,5.3,0.1,10.6,1.7,17.2,7.9,-6.3,31393,-0.170802408,25.1,-0.481,D,-5,-35,0
2008,PA,2,311336,276870,0,34466,0.889296451,0.110703549,0,2008PA2,D,0.889296451,0,1,D,#N/A,#N/A,#N/A,699415.55,17554.51,0,0,31,-38,2008PA,#N/A,#N/A,#N/A,-52,8,R,0,0.092325518,0.885648991,0.885648991,0.119633427,0.880366573,0.880366573,12,87,87,D,1,14,14,0,27.1,13.8,31.5,59.7,0.2,5.3,0,1.7,1.6,3.4,6.7,-5.1,34450,-0.097213353,18.7,-0.472,D,-5,-38,0
2008,PA,3,286603,146846,0,139757,0.512367282,0.487632718,0,2008PA3,R,0.487632718,0,1,D,#N/A,#N/A,#N/A,1897480.22,2633353.31,37542.23,0,51.5,3,2008PA,#N/A,#N/A,#N/A,-52,8,R,1,0.535878292,0.42025894,0.535878292,0.600799238,0.399200762,0.600799238,53,47,53,R,1,3,0,3,24.9,15.5,93.8,3.6,0.1,0.6,0,0.6,1.2,1.6,3.7,-2.8,41909,-0.146579494,8.9,0.251,D Toss-up,-1,3,0
2008,PA,4,333947,186536,0,147411,0.558579655,0.441420345,0,2008PA4,D,0.558579655,0,1,D,#N/A,#N/A,#N/A,2986363.82,1444692.01,0,0,53,6,2008PA,#N/A,#N/A,#N/A,-52,8,R,0,0.480349018,0.518911069,0.518911069,0.630806657,0.359051856,0.359051856,54,45,45,R,0,1,1,0,24.3,17,93.6,3.6,0.1,1.3,0,0.3,1.1,1,3.2,-2.4,53635,-0.255057332,5.2,-0.133,Likely D,-3,5,0
2008,PA,5,274177,112509,6155,155513,0.410351707,0.567199291,0.022449002,2008PA5,R,0.567199291,1,1,R,#N/A,#N/A,#N/A,278468.72,4188668.19,0,0,54.5,9,2008PA,#N/A,#N/A,#N/A,-52,8,R,1,0.600468374,0.398775342,0.600468374,0.880236979,0,0.880236979,61,39,61,R,1,6,0,6,25.1,15.8,95.5,1.7,0.2,1.5,0,0.4,0.7,1.1,3.8,-3,38566,-0.121894933,9,0.34,R,5,9,0
2008,PA,6,344375,164952,0,179423,0.478989474,0.521010526,0,2008PA6,R,0.521010526,0,1,R,#N/A,#N/A,#N/A,688237.52,2310347.6,0,0,48,-4,2008PA,#N/A,#N/A,#N/A,-52,8,R,1,0.506602103,0.493397897,0.506602103,0.510134415,0.489865585,0.510134415,48,52,48,D,0,3,0,3,27,13,85.1,7.7,0.1,2.9,0,2.6,1.5,5.7,3.3,-1.6,67521,-0.405592334,4.8,0.221,Likely R,3,-4,0
2008,PA,7,352317,209955,0,142362,0.595926396,0.404073604,0,2008PA7,D,0.595926396,0,1,D,#N/A,#N/A,#N/A,1162724.55,951579.66,0,0,48.5,-3,2008PA,#N/A,#N/A,#N/A,-52,8,R,0,0.436018199,0.563562648,0.563562648,0.587563934,0.403351598,0.403351598,47,53,53,D,1,1,1,0,25.6,14.5,84.6,8.8,0.1,4.8,0,0.6,1,2,3.3,-2.1,67299,-0.161265398,4.1,-0.271,D,-5,-3,0
2008,PA,8,348515,197869,5543,145103,0.567748877,0.416346499,0.015904624,2008PA8,D,0.567748877,0,1,D,#N/A,#N/A,#N/A,3917418.55,1138050.28,0,0,49,-2,2008PA,#N/A,#N/A,#N/A,-52,8,R,0,0.496915742,0.50299219,0.50299219,0.553120774,0.432968871,0.432968871,48,51,51,D,1,1,1,0,25.7,13.6,90.9,3.8,0.1,3.2,0,0.9,1,3.2,2.9,-1.5,70522,-0.149428547,3.5,-0.204,Solid D,-4,-2,0
2008,PA,9,273686,98735,0,174951,0.360760141,0.639239859,0,2008PA9,R,0.639239859,0,1,R,#N/A,#N/A,#N/A,47418.93,979180.08,0,0,58.5,17,2008PA,#N/A,#N/A,#N/A,-52,8,R,1,0.60287322,0.396424659,0.60287322,0.69526644,0.30473356,0.69526644,67,33,67,R,1,6,0,6,26.4,16.5,96.2,1.8,0.1,0.5,0,0.5,0.8,1.3,3.4,-2.2,42162,-0.171837199,8.2,0.374,R,5,17,0
2008,PA,10,285518,160837,0,124681,0.563316498,0.436683502,0,2008PA10,D,0.563316498,0,1,D,#N/A,#N/A,#N/A,2333361.62,5771178.58,0,0,54,8,2008PA,#N/A,#N/A,#N/A,-52,8,R,0,0.470099388,0.528959087,0.528959087,0.928399396,0,0,60,40,40,R,0,1,1,0,25.6,16.7,95,2.6,0.2,0.7,0,0.7,0.9,2,3.7,-2.7,42546,-0.153269403,8.1,-0.119,Leans D,-2,8,0
2008,PA,11,283530,146379,0,137151,0.51627341,0.48372659,0,2008PA11,D,0.51627341,0,1,D,#N/A,#N/A,#N/A,3153011.04,1315972.97,0,0,48,-4,2008PA,#N/A,#N/A,#N/A,-52,8,R,0,0.2752396,0.724544665,0.724544665,0,0.944248891,0.944248891,47,53,53,D,1,13,13,0,25.6,16.4,91.5,4.6,0.1,1.2,0,1.6,0.9,5.1,4.2,-2.5,42079,-0.171795908,9.3,-0.303,R Toss-up,1,-4,0
2008,PA,12,268388,155268,0,113120,0.578520649,0.421479351,0,2008PA12,D,0.578520649,0,1,D,#N/A,#N/A,#N/A,3656401.29,3630397.81,0,0,50.5,1,2008PA,#N/A,#N/A,#N/A,-52,8,R,0,0.391862692,0.607748458,0.607748458,0,1,1,49,51,51,D,1,14,14,0,24.7,17.9,94.5,3.7,0.1,0.6,0,0.1,0.9,0.7,4.1,-2.9,37053,-0.164305184,10.8,-0.265,Leans D,-2,0,0
2008,PA,13,313513,196868,8374,108271,0.627942063,0.345347721,0.026710216,2008PA13,D,0.627942063,0,1,D,#N/A,#N/A,#N/A,1745581.39,500142.08,0,0,46.5,-7,2008PA,#N/A,#N/A,#N/A,-52,8,R,0,0.338741811,0.661258189,0.661258189,0.41283704,0.557447651,0.557447651,43,56,56,D,1,5,5,0,26.2,15.7,81.6,8.4,0.2,5.8,0,2.5,1.5,4.8,3.9,-2.1,58319,0.062363895,5.5,-0.343,D,-5,-7,0
2008,PA,14,265540,242326,23214,0,0.912578143,0,0.087421857,2008PA14,D,0.912578143,0,1,D,#N/A,#N/A,#N/A,838616.61,0,0,0,40.5,-19,2008PA,#N/A,#N/A,#N/A,-52,8,R,0,0,0.897848953,0.897848953,0,1,1,30,69,69,D,1,14,14,0,24.9,16.4,70.9,23.7,0.1,2.3,0,0.7,2.2,1.7,5,-2.7,33738,0.0140198,14.4,-0.326,D,-5,-20,0
2008,PA,15,309766,128333,0,181433,0.414290142,0.585709858,0,2008PA15,R,0.585709858,0,1,R,#N/A,#N/A,#N/A,950047.16,1775400.41,0,0,49,-2,2008PA,#N/A,#N/A,#N/A,-52,8,R,1,0.535658238,0.434902837,0.535658238,0.586101245,0.393791175,0.586101245,50,50,50,O,0,5,0,5,26.4,14.7,86.1,4.1,0.1,2.3,0,5.7,1.7,10.5,3.7,-1.4,55333,-0.187699926,5.9,0.243,Likely R,3,-2,0
2008,PA,16,305167,120193,14645,170329,0.393859755,0.558150128,0.047990117,2008PA16,R,0.558150128,0,1,R,#N/A,#N/A,#N/A,92277.49,621735.75,5487.56,0,54,8,2008PA,#N/A,#N/A,#N/A,-52,8,R,1,0.565503325,0.395345656,0.565503325,0.643605481,0.344936365,0.643605481,61,38,61,R,1,15,0,15,26.3,13.5,88.1,4.7,0.1,1.7,0,4.1,1.3,10.3,3,-1,53851,-0.02297079,7.4,0.538,R,5,9,0
2008,PA,17,302608,192699,0,109909,0.636794136,0.363205864,0,2008PA17,D,0.636794136,0,1,D,#N/A,#N/A,#N/A,1096082.93,104487.16,0,0,53,6,2008PA,#N/A,#N/A,#N/A,-52,8,R,0,0.354620095,0.645055622,0.645055622,0.389299007,0.590885101,0.590885101,58,42,42,R,0,3,3,0,27,15.3,87.2,7.8,0.1,1.4,0,2.2,1.3,4.3,3.4,-1.8,48888,-0.106079201,6.9,-0.233,D,-5,6,0
2008,PA,18,333010,119661,0,213349,0.359331552,0.640668448,0,2008PA18,R,0.640668448,0,1,R,#N/A,#N/A,#N/A,816126.5,2073254.35,0,0,53,6,2008PA,#N/A,#N/A,#N/A,-52,8,R,1,0.577973146,0.421271579,0.577973146,0.627609304,0.372390696,0.627609304,54,46,54,R,1,3,0,3,24.2,17.7,94.5,2.5,0.1,1.7,0,0.4,0.8,0.9,2.9,-1.3,53930,-0.291322084,4.5,0.258,Likely R,3,5,0
2008,PA,19,328395,109533,0,218862,0.333540401,0.666459599,0,2008PA19,R,0.666459599,0,1,R,#N/A,#N/A,#N/A,66031.84,192500.82,0,0,56,12,2008PA,#N/A,#N/A,#N/A,-52,8,R,1,0.639359707,0.33479439,0.639359707,0.915053,0,0.915053,64,36,64,R,1,15,0,15,27.2,14.2,91.8,3.9,0.1,1.4,0,1.6,1.1,3.7,3.3,-1.3,54506,-0.177356621,5,0.252,R,5,12,0
2008,RI,1,211702,145254,15108,51340,0.686124836,0.242510699,0.071364465,2008RI1,D,0.686124836,0,1,D,#N/A,#N/A,#N/A,1791875.58,265,0,0,43.5,-13,2008RI,#N/A,#N/A,#N/A,-63,8,R,0,0.232288011,0.692011282,0.692011282,0.358027793,0.640597918,0.640597918,36,62,62,D,1,7,7,0,27.6,14.7,84,6,0.3,2.2,0,5.2,2.2,9.8,3.8,-1.6,52102,-0.214348777,9.1,-0.409,D,-5,-14,0
2008,RI,2,225868,158416,19,67433,0.701365399,0.298550481,8.41E-05,2008RI2,D,0.701365399,0,1,D,#N/A,#N/A,#N/A,679031.44,52549.31,0,0,45.5,-9,2008RI,#N/A,#N/A,#N/A,-63,8,R,0,0,0.726855018,0.726855018,0.208234982,0.745261024,0.745261024,41,57,57,D,1,9,9,0,26.9,13,81.5,4.5,0.5,3.2,0,8.3,1.9,12,4.3,-2.1,56031,-0.222037801,7.5,-0.375,D,-5,-9,0
2008,SC,1,341264,163724,0,177540,0.479757607,0.520242393,0,2008SC1,R,0.520242393,0,1,R,#N/A,#N/A,#N/A,2265010.4,1322041.53,0,0,55,10,2008SC,#N/A,#N/A,#N/A,-45,8,R,1,0.598660633,0,0.598660633,0.878195829,0,0.878195829,61,39,61,R,1,15,0,15,28.4,12.9,74.4,20.4,0.3,1.6,0.1,1.8,1.4,3.6,3.4,-2.1,48022,-0.159031277,9.1,0.367,Leans R,2,10,0
2008,SC,2,343210,158627,0,184583,0.462186416,0.537813584,0,2008SC2,R,0.537813584,0,1,R,#N/A,#N/A,#N/A,747146.16,1276826.12,0,0,54.5,9,2008SC,#N/A,#N/A,#N/A,-45,8,R,1,0.626364848,0.372895144,0.626364848,0.64980884,0.333186837,0.64980884,60,39,60,R,1,8,0,8,27.4,12.2,68.1,27.2,0.3,1.4,0,1.6,1.4,4.7,3.4,-1.3,50017,-0.15508727,8.9,0.547,R,5,9,0
2008,SC,3,288523,101724,0,186799,0.352568079,0.647431921,0,2008SC3,R,0.647431921,0,1,R,#N/A,#N/A,#N/A,82866.6,765838.38,0,0,58.5,17,2008SC,#N/A,#N/A,#N/A,-45,8,R,1,0.628592939,0,0.628592939,0.995067683,0,0.995067683,66,34,66,R,1,7,0,7,26.5,14.4,76.6,20,0.2,0.7,0.1,1.3,1.2,3,4.8,-3.7,40597,-0.115427248,11.8,0.653,R,5,16,0
2008,SC,4,305063,113291,7332,184440,0.371369193,0.604596428,0.02403438,2008SC4,R,0.604596428,0,1,R,#N/A,#N/A,#N/A,75168.88,524603.51,0,0,57.5,15,2008SC,#N/A,#N/A,#N/A,-45,8,R,1,0.642207291,0.319511368,0.642207291,0.697705788,0.289644264,0.697705788,65,34,65,R,1,8,0,8,28.3,12.5,75.4,19.8,0.2,1.7,0.1,1.8,1,5.3,4.7,-2.5,43202,-0.087195037,10.5,0.518,R,5,15,0
2008,SC,5,306160,188785,4093,113282,0.616622028,0.370009146,0.013368827,2008SC5,D,0.616622028,0,1,D,#N/A,#N/A,#N/A,829184.29,0,0,0,53.5,7,2008SC,#N/A,#N/A,#N/A,-45,8,R,0,0.430603926,0.569036391,0.569036391,0.369325163,0.630332594,0.630332594,57,42,42,R,0,14,14,0,27.6,12.4,65.1,31.3,0.5,0.7,0,1.1,1.2,2.8,5.4,-2.4,39353,-0.088963993,13.3,-0.256,D,-5,7,0
2008,SC,6,286437,193378,0,93059,0.675115296,0.324884704,0,2008SC6,D,0.675115296,0,1,D,#N/A,#N/A,#N/A,2389434.33,0,0,0,44,-12,2008SC,#N/A,#N/A,#N/A,-45,8,R,0,0.341547532,0.643603972,0.643603972,0.311968374,0.669841086,0.669841086,39,61,61,D,1,13,13,0,25,12.5,41.8,55.5,0.3,0.7,0,0.7,1,1.8,6.2,-5.4,32125,-0.132607004,18.8,-0.465,D,-5,-12,0
2008,SD,1,379007,256041,0,122966,0.675557444,0.324442556,0,2008SD1,D,0.675557444,0,1,D,#N/A,#N/A,#N/A,6122331.63,1594973.84,0,0,54.5,9,2008SD,#N/A,#N/A,#N/A,-42,8,R,0,0.293390734,0.690930022,0.690930022,0.459146836,0.533643329,0.533643329,60,38,38,R,0,2,2,0,25.1,14.2,87.4,1,8.2,0.9,0,0.7,1.8,2.1,3.1,-1.2,43586,-0.190519892,8.7,-0.184,D,-5,9,0
2008,TN,1,234381,57525,8513,168343,0.245433717,0.71824508,0.036321204,2008TN1,R,0.71824508,1,1,R,#N/A,#N/A,#N/A,10354,1475135.23,710.58,0,60.5,21,2008TN,#N/A,#N/A,#N/A,-48,8,R,1,0.611107977,0.369690543,0.611107977,0.738752355,0.241312725,0.738752355,68,31,68,R,1,15,0,15,27.8,15.6,95.3,2.2,0.2,0.6,0,0.6,1.2,2.2,3.9,-2.6,35969,-0.127776697,13.6,0.55,R,5,20,0
